# portID	slaveID	chipID	channelID	regionID	xi	yi	x	y	z
# ASIC 0: X4 (N), X6 (N)									
0	0	10	50	2	247	2	0	0	0
0	0	10	52	2	249	2	0	0	0
0	0	10	54	2	251	2	0	0	0
0	0	10	56	2	253	2	0	0	0
0	0	10	60	2	255	2	0	0	0
0	0	10	0	2	226	2	0	0	0
0	0	10	3	2	228	2	0	0	0
0	0	10	5	2	230	2	0	0	0
0	0	10	7	2	232	2	0	0	0
0	0	10	15	2	234	2	0	0	0
0	0	10	4	2	236	2	0	0	0
0	0	10	2	2	238	2	0	0	0
0	0	10	27	2	240	2	0	0	0
0	0	10	9	2	242	2	0	0	0
0	0	10	58	2	244	2	0	0	0
0	0	10	59	2	246	2	0	0	0
0	0	10	57	2	248	2	0	0	0
0	0	10	51	2	250	2	0	0	0
0	0	10	53	2	252	2	0	0	0
0	0	10	55	2	254	2	0	0	0
0	0	10	63	2	256	2	0	0	0
# ASIC 11: U4 (E), U6 (E)									
0	0	11	16	2	128	2	0	0	0
0	0	11	17	2	126	2	0	0	0
0	0	11	21	2	124	2	0	0	0
0	0	11	23	2	122	2	0	0	0
0	0	11	25	2	120	2	0	0	0
0	0	11	26	2	118	2	0	0	0
0	0	11	29	2	116	2	0	0	0
0	0	11	31	2	114	2	0	0	0
0	0	11	34	2	112	2	0	0	0
0	0	11	36	2	110	2	0	0	0
0	0	11	37	2	108	2	0	0	0
0	0	11	41	2	106	2	0	0	0
0	0	11	43	2	104	2	0	0	0
0	0	11	44	2	102	2	0	0	0
0	0	11	45	2	100	2	0	0	0
0	0	11	48	2	98	2	0	0	0
0	0	11	18	2	127	2	0	0	0
0	0	11	19	2	125	2	0	0	0
0	0	11	20	2	123	2	0	0	0
0	0	11	22	2	121	2	0	0	0
0	0	11	24	2	119	2	0	0	0
0	0	11	28	2	117	2	0	0	0
0	0	11	30	2	115	2	0	0	0
0	0	11	32	2	113	2	0	0	0
0	0	11	33	2	111	2	0	0	0
0	0	11	35	2	109	2	0	0	0
0	0	11	39	2	107	2	0	0	0
0	0	11	40	2	105	2	0	0	0
0	0	11	42	2	103	2	0	0	0
0	0	11	46	2	101	2	0	0	0
0	0	11	47	2	99	2	0	0	0
0	0	11	49	2	97	2	0	0	0
0	0	11	1	2	161	2	0	0	0
0	0	11	10	2	163	2	0	0	0
0	0	11	12	2	165	2	0	0	0
0	0	11	14	2	167	2	0	0	0
0	0	11	8	2	169	2	0	0	0
0	0	11	6	2	171	2	0	0	0
0	0	11	13	2	173	2	0	0	0
0	0	11	11	2	175	2	0	0	0
0	0	11	38	2	177	2	0	0	0
0	0	11	62	2	179	2	0	0	0
0	0	11	61	2	181	2	0	0	0
0	0	11	50	2	183	2	0	0	0
0	0	11	52	2	185	2	0	0	0
0	0	11	54	2	187	2	0	0	0
0	0	11	56	2	189	2	0	0	0
0	0	11	60	2	191	2	0	0	0
0	0	11	0	2	162	2	0	0	0
0	0	11	3	2	164	2	0	0	0
0	0	11	5	2	166	2	0	0	0
0	0	11	7	2	168	2	0	0	0
0	0	11	15	2	170	2	0	0	0
0	0	11	4	2	172	2	0	0	0
0	0	11	2	2	174	2	0	0	0
0	0	11	27	2	176	2	0	0	0
0	0	11	9	2	178	2	0	0	0
0	0	11	58	2	180	2	0	0	0
0	0	11	59	2	182	2	0	0	0
0	0	11	57	2	184	2	0	0	0
0	0	11	51	2	186	2	0	0	0
0	0	11	53	2	188	2	0	0	0
0	0	11	55	2	190	2	0	0	0
0	0	11	63	2	192	2	0	0	0
# ASIC 12: Y2 (E), Y4 (E)									
0	0	12	16	1	64	1	0	0	0
0	0	12	17	1	62	1	0	0	0
0	0	12	21	1	60	1	0	0	0
0	0	12	23	1	58	1	0	0	0
0	0	12	25	1	56	1	0	0	0
0	0	12	26	1	54	1	0	0	0
0	0	12	29	1	52	1	0	0	0
0	0	12	31	1	50	1	0	0	0
0	0	12	34	1	48	1	0	0	0
0	0	12	36	1	46	1	0	0	0
0	0	12	37	1	44	1	0	0	0
0	0	12	41	1	42	1	0	0	0
0	0	12	43	1	40	1	0	0	0
0	0	12	44	1	38	1	0	0	0
0	0	12	45	1	36	1	0	0	0
0	0	12	48	1	34	1	0	0	0
0	0	12	18	1	63	1	0	0	0
0	0	12	19	1	61	1	0	0	0
0	0	12	20	1	59	1	0	0	0
0	0	12	22	1	57	1	0	0	0
0	0	12	24	1	55	1	0	0	0
0	0	12	28	1	53	1	0	0	0
0	0	12	30	1	51	1	0	0	0
0	0	12	32	1	49	1	0	0	0
0	0	12	33	1	47	1	0	0	0
0	0	12	35	1	45	1	0	0	0
0	0	12	39	1	43	1	0	0	0
0	0	12	40	1	41	1	0	0	0
0	0	12	42	1	39	1	0	0	0
0	0	12	46	1	37	1	0	0	0
0	0	12	47	1	35	1	0	0	0
0	0	12	49	1	33	1	0	0	0
0	0	12	1	1	128	1	0	0	0
0	0	12	10	1	126	1	0	0	0
0	0	12	12	1	124	1	0	0	0
0	0	12	14	1	122	1	0	0	0
0	0	12	8	1	120	1	0	0	0
0	0	12	6	1	118	1	0	0	0
0	0	12	13	1	116	1	0	0	0
0	0	12	11	1	114	1	0	0	0
0	0	12	38	1	112	1	0	0	0
0	0	12	62	1	110	1	0	0	0
0	0	12	61	1	108	1	0	0	0
0	0	12	50	1	106	1	0	0	0
0	0	12	52	1	104	1	0	0	0
0	0	12	54	1	102	1	0	0	0
0	0	12	56	1	100	1	0	0	0
0	0	12	60	1	98	1	0	0	0
0	0	12	0	1	127	1	0	0	0
0	0	12	3	1	125	1	0	0	0
0	0	12	5	1	123	1	0	0	0
0	0	12	7	1	121	1	0	0	0
0	0	12	15	1	119	1	0	0	0
0	0	12	4	1	117	1	0	0	0
0	0	12	2	1	115	1	0	0	0
0	0	12	27	1	113	1	0	0	0
0	0	12	9	1	111	1	0	0	0
0	0	12	58	1	109	1	0	0	0
0	0	12	59	1	107	1	0	0	0
0	0	12	57	1	105	1	0	0	0
0	0	12	51	1	103	1	0	0	0
0	0	12	53	1	101	1	0	0	0
0	0	12	55	1	99	1	0	0	0
0	0	12	63	1	97	1	0	0	0
# ASIC 13: Y6 (E)									
0	0	13	16	1	192	1	0	0	0
0	0	13	17	1	190	1	0	0	0
0	0	13	21	1	188	1	0	0	0
0	0	13	23	1	186	1	0	0	0
0	0	13	25	1	184	1	0	0	0
0	0	13	26	1	182	1	0	0	0
0	0	13	29	1	180	1	0	0	0
0	0	13	31	1	178	1	0	0	0
0	0	13	34	1	176	1	0	0	0
0	0	13	36	1	174	1	0	0	0
0	0	13	37	1	172	1	0	0	0
0	0	13	41	1	170	1	0	0	0
0	0	13	43	1	168	1	0	0	0
0	0	13	44	1	166	1	0	0	0
0	0	13	45	1	164	1	0	0	0
0	0	13	48	1	162	1	0	0	0
0	0	13	18	1	191	1	0	0	0
0	0	13	19	1	189	1	0	0	0
0	0	13	20	1	187	1	0	0	0
0	0	13	22	1	185	1	0	0	0
0	0	13	24	1	183	1	0	0	0
0	0	13	28	1	181	1	0	0	0
0	0	13	30	1	179	1	0	0	0
0	0	13	32	1	177	1	0	0	0
0	0	13	33	1	175	1	0	0	0
0	0	13	35	1	173	1	0	0	0
0	0	13	39	1	171	1	0	0	0
0	0	13	40	1	169	1	0	0	0
0	0	13	42	1	167	1	0	0	0
0	0	13	46	1	165	1	0	0	0
0	0	13	47	1	163	1	0	0	0
0	0	13	49	1	161	1	0	0	0
0	0	13	1	0	0	0	0	0	0
0	0	13	10	0	0	0	0	0	0
0	0	13	12	0	0	0	0	0	0
0	0	13	14	0	0	0	0	0	0
0	0	13	8	0	0	0	0	0	0
0	0	13	6	0	0	0	0	0	0
0	0	13	13	0	0	0	0	0	0
0	0	13	11	0	0	0	0	0	0
0	0	13	38	0	0	0	0	0	0
0	0	13	62	0	0	0	0	0	0
0	0	13	61	0	0	0	0	0	0
0	0	13	50	0	0	0	0	0	0
0	0	13	52	0	0	0	0	0	0
0	0	13	54	0	0	0	0	0	0
0	0	13	56	0	0	0	0	0	0
0	0	13	60	0	0	0	0	0	0
0	0	13	0	0	0	0	0	0	0
0	0	13	3	0	0	0	0	0	0
0	0	13	5	0	0	0	0	0	0
0	0	13	7	0	0	0	0	0	0
0	0	13	15	0	0	0	0	0	0
0	0	13	4	0	0	0	0	0	0
0	0	13	2	0	0	0	0	0	0
0	0	13	27	0	0	0	0	0	0
0	0	13	9	0	0	0	0	0	0
0	0	13	58	0	0	0	0	0	0
0	0	13	59	0	0	0	0	0	0
0	0	13	57	0	0	0	0	0	0
0	0	13	51	0	0	0	0	0	0
0	0	13	53	0	0	0	0	0	0
0	0	13	55	0	0	0	0	0	0
0	0	13	63	0	0	63	0	0	0
									
0	0	14	16	0	0	0	0	0	0
0	0	14	17	0	0	0	0	0	0
0	0	14	21	0	0	0	0	0	0
0	0	14	23	0	0	0	0	0	0
0	0	14	25	0	0	0	0	0	0
0	0	14	26	0	0	0	0	0	0
0	0	14	29	0	0	0	0	0	0
0	0	14	31	0	0	0	0	0	0
0	0	14	34	0	0	0	0	0	0
0	0	14	36	0	0	0	0	0	0
0	0	14	37	0	0	0	0	0	0
0	0	14	41	0	0	0	0	0	0
0	0	14	43	0	0	0	0	0	0
0	0	14	44	0	0	0	0	0	0
0	0	14	45	0	0	0	0	0	0
0	0	14	48	0	0	0	0	0	0
0	0	14	18	0	0	0	0	0	0
0	0	14	19	0	0	0	0	0	0
0	0	14	20	0	0	0	0	0	0
0	0	14	22	0	0	0	0	0	0
0	0	14	24	0	0	0	0	0	0
0	0	14	28	0	0	0	0	0	0
0	0	14	30	0	0	0	0	0	0
0	0	14	32	0	0	0	0	0	0
0	0	14	33	0	0	0	0	0	0
0	0	14	35	0	0	0	0	0	0
0	0	14	39	0	0	0	0	0	0
0	0	14	40	0	0	0	0	0	0
0	0	14	42	0	0	0	0	0	0
0	0	14	46	0	0	0	0	0	0
0	0	14	47	0	0	0	0	0	0
0	0	14	49	0	0	0	0	0	0
0	0	14	1	0	0	0	0	0	0
0	0	14	10	0	0	0	0	0	0
0	0	14	12	0	0	0	0	0	0
0	0	14	14	0	0	0	0	0	0
0	0	14	8	0	0	0	0	0	0
0	0	14	6	0	0	0	0	0	0
0	0	14	13	0	0	0	0	0	0
0	0	14	11	0	0	0	0	0	0
0	0	14	38	0	0	0	0	0	0
0	0	14	62	0	0	0	0	0	0
0	0	14	61	0	0	0	0	0	0
0	0	14	50	0	0	0	0	0	0
0	0	14	52	0	0	0	0	0	0
0	0	14	54	0	0	0	0	0	0
0	0	14	56	0	0	0	0	0	0
0	0	14	60	0	0	0	0	0	0
0	0	14	0	0	0	0	0	0	0
0	0	14	3	0	0	0	0	0	0
0	0	14	5	0	0	0	0	0	0
0	0	14	7	0	0	0	0	0	0
0	0	14	15	0	0	0	0	0	0
0	0	14	4	0	0	0	0	0	0
0	0	14	2	0	0	0	0	0	0
0	0	14	27	0	0	0	0	0	0
0	0	14	9	0	0	0	0	0	0
0	0	14	58	0	0	0	0	0	0
0	0	14	59	0	0	0	0	0	0
0	0	14	57	0	0	0	0	0	0
0	0	14	51	0	0	0	0	0	0
0	0	14	53	0	0	0	0	0	0
0	0	14	55	0	0	0	0	0	0
0	0	14	63	0	0	0	0	0	0
0	0	15	16	0	0	0	0	0	0
0	0	15	17	0	0	0	0	0	0
0	0	15	21	0	0	0	0	0	0
0	0	15	23	0	0	0	0	0	0
0	0	15	25	0	0	0	0	0	0
0	0	15	26	0	0	0	0	0	0
0	0	15	29	0	0	0	0	0	0
0	0	15	31	0	0	0	0	0	0
0	0	15	34	0	0	0	0	0	0
0	0	15	36	0	0	0	0	0	0
0	0	15	37	0	0	0	0	0	0
0	0	15	41	0	0	0	0	0	0
0	0	15	43	0	0	0	0	0	0
0	0	15	44	0	0	0	0	0	0
0	0	15	45	0	0	0	0	0	0
0	0	15	48	0	0	0	0	0	0
0	0	15	18	0	0	0	0	0	0
0	0	15	19	0	0	0	0	0	0
0	0	15	20	0	0	0	0	0	0
0	0	15	22	0	0	0	0	0	0
0	0	15	24	0	0	0	0	0	0
0	0	15	28	0	0	0	0	0	0
0	0	15	30	0	0	0	0	0	0
0	0	15	32	0	0	0	0	0	0
0	0	15	33	0	0	0	0	0	0
0	0	15	35	0	0	0	0	0	0
0	0	15	39	0	0	0	0	0	0
0	0	15	40	0	0	0	0	0	0
0	0	15	42	0	0	0	0	0	0
0	0	15	46	0	0	0	0	0	0
0	0	15	47	0	0	0	0	0	0
0	0	15	49	0	0	0	0	0	0
0	0	15	1	0	0	0	0	0	0
0	0	15	10	0	0	0	0	0	0
0	0	15	12	0	0	0	0	0	0
0	0	15	14	0	0	0	0	0	0
0	0	15	8	0	0	0	0	0	0
0	0	15	6	0	0	0	0	0	0
0	0	15	13	0	0	0	0	0	0
0	0	15	11	0	0	0	0	0	0
0	0	15	38	0	0	0	0	0	0
0	0	15	62	0	0	0	0	0	0
0	0	15	61	0	0	0	0	0	0
0	0	15	50	0	0	0	0	0	0
0	0	15	52	0	0	0	0	0	0
0	0	15	54	0	0	0	0	0	0
0	0	15	56	0	0	0	0	0	0
0	0	15	60	0	0	0	0	0	0
0	0	15	0	0	0	0	0	0	0
0	0	15	3	0	0	0	0	0	0
0	0	15	5	0	0	0	0	0	0
0	0	15	7	0	0	0	0	0	0
0	0	15	15	0	0	0	0	0	0
0	0	15	4	0	0	0	0	0	0
0	0	15	2	0	0	0	0	0	0
0	0	15	27	0	0	0	0	0	0
0	0	15	9	0	0	0	0	0	0
0	0	15	58	0	0	0	0	0	0
0	0	15	59	0	0	0	0	0	0
0	0	15	57	0	0	0	0	0	0
0	0	15	51	0	0	0	0	0	0
0	0	15	53	0	0	0	0	0	0
0	0	15	55	0	0	0	0	0	0
0	0	15	63	0	0	0	0	0	0
